ensembl_gene_id	entrezgene_id	athaliana_eg_homolog_ensembl_gene	athaliana_eg_homolog_orthology_type
AUR62020451	110720967	AT2G30670	ortholog_many2many
AUR62020451	110720967	AT2G29360	ortholog_many2many
AUR62020451	110720967	AT1G07440	ortholog_many2many
AUR62020451	110720967	AT2G29340	ortholog_many2many
AUR62020451	110720967	AT2G29330	ortholog_many2many
AUR62020451	110720967	AT2G29310	ortholog_many2many
AUR62020451	110720967	AT1G07450	ortholog_many2many
AUR62020451	110720967	AT2G29320	ortholog_many2many
AUR62020451	110720967	AT2G29170	ortholog_many2many
AUR62020451	110720967	AT2G29290	ortholog_many2many
AUR62020451	110720967	AT2G29150	ortholog_many2many
AUR62020451	110720967	AT2G29370	ortholog_many2many
AUR62020451	110720967	AT2G29300	ortholog_many2many
AUR62020451	110720967	AT2G29350	ortholog_many2many
AUR62014481	110724770	AT1G45010	ortholog_many2many
AUR62014481	110724770	AT1G35170	ortholog_many2many
AUR62014481	110724770	AT1G35180	ortholog_many2many
AUR62039934	110704613	AT4G12430	ortholog_many2many
AUR62039934	110704613	AT4G22590	ortholog_many2many
AUR62012955	110737648	AT1G29490	ortholog_many2many
AUR62012955	110737648	AT1G29430	ortholog_many2many
AUR62012955	110737648	AT1G29500	ortholog_many2many
AUR62012955	110737648	AT1G29510	ortholog_many2many
AUR62012955	110737648	AT1G29450	ortholog_many2many
AUR62012955	110737648	AT1G29460	ortholog_many2many
AUR62012955	110737648	AT1G29420	ortholog_many2many
AUR62012955	110737648	AT1G29440	ortholog_many2many
AUR62012955	110737648	AT5G27780	ortholog_many2many
AUR62009462	110705753	AT5G15720	ortholog_one2one
AUR62002841	110718868	AT1G68370	ortholog_one2many
AUR62039910	110724988	AT4G02860	ortholog_many2many
AUR62039910	110724988	AT1G03210	ortholog_many2many
AUR62039910	110724988	AT4G02850	ortholog_many2many
AUR62003864	110682289	AT4G37030	ortholog_one2many
AUR62001667	110688282	AT4G21010	ortholog_many2many
AUR62001667	110688282	AT4G20330	ortholog_many2many
AUR62029794	110690736	AT3G08670	ortholog_one2many
AUR62014808	110693610	AT4G21705	ortholog_one2many
AUR62015363	110689232	AT3G21420	ortholog_one2many
AUR62018598	110730073	AT4G38510	ortholog_one2many
AUR62001081	110737158	AT3G04580	ortholog_one2one
AUR62036714	110703614	AT5G59810	ortholog_one2many
AUR62020633	110710146	AT4G26000	ortholog_one2many
AUR62027604	110690511	AT5G46290	ortholog_one2many
AUR62015467	110689330	AT5G52070	ortholog_many2many
AUR62015467	110689330	AT5G42670	ortholog_many2many
AUR62003746	110682164	AT4G35530	ortholog_one2many
AUR62000559	110736661	AT5G08720	ortholog_one2many
AUR62014284	110724571	AT4G38130	ortholog_one2one
AUR62033486	110729181	AT3G47130	ortholog_many2many
AUR62033486	110729181	AT3G47150	ortholog_many2many
AUR62033486	110729181	AT3G47140	ortholog_many2many
AUR62018707	110729990	AT5G46720	ortholog_one2many
AUR62006826	110701253	AT1G09770	ortholog_one2many
AUR62006850	110701465	AT4G30770	ortholog_one2many
AUR62008929	110728141	AT3G25040	ortholog_one2many
AUR62029036	110683046	AT5G57015	ortholog_one2many
AUR62039714	110683173	AT3G62800	ortholog_one2one
AUR62041347	110706242	AT5G02230	ortholog_one2one
AUR62007608	110685836	AT4G05380	ortholog_many2many
AUR62007608	110685836	AT1G43910	ortholog_many2many
AUR62035277	110691262	AT3G25770	ortholog_many2many
AUR62035277	110691262	AT1G13280	ortholog_many2many
AUR62035277	110691262	AT3G25760	ortholog_many2many
AUR62035277	110691262	AT3G25780	ortholog_many2many
AUR62029272	110693165	AT5G54540	ortholog_one2many
AUR62003666	110682084	AT2G22570	ortholog_one2one
AUR62037023	110730996	AT3G11460	ortholog_one2one
AUR62018438	110711494	AT3G10740	ortholog_many2many
AUR62018438	110711494	AT5G26120	ortholog_many2many
AUR62040271	110717069	AT2G23090	ortholog_one2many
AUR62040271	110682402	AT2G23090	ortholog_one2many
AUR62023859	110738796	AT2G31380	ortholog_many2many
AUR62023859	110738796	AT1G06040	ortholog_many2many
AUR62004069	110682504	AT2G18260	ortholog_one2many
AUR62003380	110724901	AT5G66010	ortholog_one2many
AUR62019131	110709839	AT4G13770	ortholog_one2many
AUR62009745	110684477	AT3G44380	ortholog_one2many
AUR62041890	110685481	AT4G29830	ortholog_one2many
AUR62007202	110732450	AT5G47060	ortholog_many2many
AUR62007202	110732450	AT4G17670	ortholog_many2many
AUR62029201	110730915	AT1G08125	ortholog_one2one
AUR62000011	110736099	AT3G13550	ortholog_one2one
AUR62041779	110696381	AT2G37090	ortholog_one2many
AUR62007998	110686194	AT2G18520	ortholog_one2many
AUR62007998	110686194	AT4G36680	ortholog_one2many
AUR62011410	110698554	AT2G15890	ortholog_one2many
AUR62014364	110724653	AT1G20370	ortholog_many2many
AUR62014364	110724653	AT1G76120	ortholog_many2many
AUR62004544	110714024	AT2G46710	ortholog_one2many
AUR62027243	110692724	AT5G66560	ortholog_many2many
AUR62027243	110692724	AT3G50840	ortholog_many2many
AUR62038338	110738148	AT1G51730	ortholog_one2many
AUR62028065	110710367	AT4G31160	ortholog_one2many
AUR62028065	110683834	AT4G31160	ortholog_one2many
AUR62009362	110705650	AT4G31810	ortholog_one2one
AUR62001709	110688333	AT2G29560	ortholog_one2many
AUR62001709	110683393	AT2G29560	ortholog_one2many
AUR62033864	110686317	AT5G42655	ortholog_one2many
AUR62002432	110717822	AT1G05690	ortholog_one2many
AUR62023600	110725301	AT1G36390	ortholog_one2many
AUR62040913	110704548	AT5G29000	ortholog_one2many
AUR62040913	110704548	AT3G04450	ortholog_one2many
AUR62000023	110736111	AT1G11880	ortholog_one2one
AUR62041758	110716432	AT2G37530	ortholog_one2many
AUR62018198	110735120	AT5G15580	ortholog_many2many
AUR62018198	110735120	AT3G02170	ortholog_many2many
AUR62039881	110724962	AT2G37035	ortholog_one2many
AUR62029792	110690735	AT2G38580	ortholog_one2many
AUR62022861	110699256	AT2G38120	ortholog_many2many
AUR62022861	110699256	AT5G01240	ortholog_many2many
AUR62040339	110734737	AT2G36930	ortholog_one2one
AUR62031322	110716695	AT3G54420	ortholog_one2many
AUR62041149	110684355	AT5G54540	ortholog_one2many
AUR62031661	110727082	AT3G10850	ortholog_one2many
AUR62027099	110740067	AT5G09560	ortholog_many2many
AUR62027099	110740067	AT5G64390	ortholog_many2many
AUR62016761	110705113	AT2G16360	ortholog_many2many
AUR62016761	110705113	AT4G34555	ortholog_many2many
AUR62016761	110705113	AT4G39200	ortholog_many2many
AUR62016761	110705113	AT2G21580	ortholog_many2many
AUR62005801	110707403	AT1G14210	ortholog_one2many
AUR62001593	110688208	AT5G20970	ortholog_many2many
AUR62001593	110688208	AT2G27140	ortholog_many2many
AUR62036299	110688844	AT3G61990	ortholog_one2many
AUR62036299	110688844	AT3G62000	ortholog_one2many
AUR62040937	110704569	AT5G18480	ortholog_one2one
AUR62006175	110729378	AT2G36250	ortholog_one2many
AUR62006175	110729378	AT3G52750	ortholog_one2many
AUR62006175	110695738	AT2G36250	ortholog_one2many
AUR62006175	110695738	AT3G52750	ortholog_one2many
AUR62005763	110712343	AT1G69670	ortholog_one2many
AUR62005763	110712343	AT1G26830	ortholog_one2many
AUR62011466	110698608	AT5G61030	ortholog_one2many
AUR62016966	110706866	AT1G61065	ortholog_one2many
AUR62023342	110720438	AT5G58220	ortholog_one2many
AUR62035095	110692940	AT2G05620	ortholog_one2one
AUR62037169	110740333	AT1G07880	ortholog_one2many
AUR62006002	110726176	AT4G22430	ortholog_one2many
AUR62006002	110726176	AT3G23950	ortholog_one2many
AUR62006002	110726176	AT3G28223	ortholog_one2many
AUR62006002	110726176	AT3G23970	ortholog_one2many
AUR62006002	110726176	AT1G15680	ortholog_one2many
AUR62006002	110726176	AT1G49990	ortholog_one2many
AUR62006002	110726176	AT3G28280	ortholog_one2many
AUR62003783	110681710	AT5G65165	ortholog_one2many
AUR62016767	110705119	AT5G11880	ortholog_many2many
AUR62016767	110705119	AT3G14390	ortholog_many2many
AUR62026408	110713684	AT2G43640	ortholog_one2many
AUR62025659	110726746	AT1G16840	ortholog_many2many
AUR62025659	110726746	AT1G78890	ortholog_many2many
AUR62018588	110711521	AT1G04830	ortholog_many2many
AUR62018588	110711521	AT4G13730	ortholog_many2many
AUR62036255	110688800	AT5G35220	ortholog_one2many
AUR62031667	110727086	AT3G56460	ortholog_one2many
AUR62037222	110738350	AT1G63780	ortholog_one2one
AUR62037222	110716440	AT1G63780	ortholog_one2one
AUR62016710	110705055	AT2G15570	ortholog_one2many
AUR62023364	110720460	AT3G50050	ortholog_one2many
AUR62003378	110724884	AT2G20830	ortholog_one2many
AUR62040731	110728731	AT3G16630	ortholog_one2many
AUR62040731	110694864	AT3G16630	ortholog_one2many
AUR62020907	110714804	AT3G23700	ortholog_one2many
AUR62028700	110727558	AT5G48480	ortholog_one2many
AUR62000246	110736356	AT1G08400	ortholog_one2many
AUR62020007	110722850	AT5G20350	ortholog_one2one
AUR62029281	110693170	AT5G54500	ortholog_many2many
AUR62029281	110693170	AT4G27270	ortholog_many2many
AUR62006203	110729641	AT1G16430	ortholog_one2many
AUR62006203	110729641	AT1G07950	ortholog_one2many
AUR62033076	110713147	AT3G17670	ortholog_one2many
AUR62030205	110728571	AT4G18290	ortholog_many2many
AUR62030205	110728571	AT5G46240	ortholog_many2many
AUR62009781	110684265	AT2G27610	ortholog_one2many
AUR62038671	110730670	AT3G29400	ortholog_one2many
AUR62018692	110730158	AT4G25960	ortholog_many2many
AUR62018692	110730158	AT1G10680	ortholog_many2many
AUR62017085	110706986	AT5G55640	ortholog_one2many
AUR62018691	110730157	AT4G17770	ortholog_one2many
AUR62005794	110712604	AT1G14210	ortholog_one2many
AUR62025704	110726792	AT1G16770	ortholog_one2many
AUR62037925	110709274	AT3G10050	ortholog_one2one
AUR62000846	110736933	AT1G05460	ortholog_one2one
AUR62027468	110716920	AT4G26220	ortholog_one2many
AUR62016842	110705192	AT5G06420	ortholog_one2many
AUR62016842	110705192	AT1G01350	ortholog_one2many
AUR62016866	110705212	AT5G07860	ortholog_many2many
AUR62016866	110705212	AT5G07850	ortholog_many2many
AUR62016866	110705212	AT5G42830	ortholog_many2many
AUR62016866	110705212	AT5G07870	ortholog_many2many
AUR62007295	110732544	AT2G35210	ortholog_one2many
AUR62013691	110721334	AT1G65680	ortholog_one2many
AUR62041018	110735265	AT5G06070	ortholog_one2many
AUR62023307	110720402	AT5G38410	ortholog_many2many
AUR62023307	110720402	AT1G67090	ortholog_many2many
AUR62023307	110720402	AT5G38430	ortholog_many2many
AUR62023307	110720402	AT5G38420	ortholog_many2many
AUR62028014	110683791	AT5G35330	ortholog_one2many
AUR62001878	110688516	AT2G30200	ortholog_one2many
AUR62042183	110737273	AT5G60670	ortholog_many2many
AUR62042183	110737273	AT2G37190	ortholog_many2many
AUR62042183	110737273	AT3G53430	ortholog_many2many
AUR62042183	110711870	AT5G60670	ortholog_many2many
AUR62042183	110711870	AT2G37190	ortholog_many2many
AUR62042183	110711870	AT3G53430	ortholog_many2many
AUR62042183	110701687	AT5G60670	ortholog_many2many
AUR62042183	110701687	AT2G37190	ortholog_many2many
AUR62042183	110701687	AT3G53430	ortholog_many2many
AUR62042183	110697674	AT5G60670	ortholog_many2many
AUR62042183	110697674	AT2G37190	ortholog_many2many
AUR62042183	110697674	AT3G53430	ortholog_many2many
AUR62033044	110706128	AT3G52330	ortholog_one2many
AUR62033044	110706128	AT5G48550	ortholog_one2many
AUR62033044	110706128	AT1G50870	ortholog_one2many
AUR62033044	110706128	AT1G59675	ortholog_one2many
AUR62033044	110706128	AT4G09190	ortholog_one2many
AUR62033044	110706128	AT5G18160	ortholog_one2many
AUR62033044	110706128	AT4G13060	ortholog_one2many
AUR62033044	110706128	AT1G48060	ortholog_one2many
AUR62033044	110706128	AT4G21240	ortholog_one2many
AUR62033044	110706128	AT1G47730	ortholog_one2many
AUR62033044	110706128	AT3G10240	ortholog_one2many
AUR62033044	110706128	AT1G50880	ortholog_one2many
AUR62033044	110706128	AT1G52495	ortholog_one2many
AUR62033044	110706128	AT1G47765	ortholog_one2many
AUR62033044	110706128	AT1G47790	ortholog_one2many
AUR62033044	110706128	AT3G52320	ortholog_one2many
AUR62033044	110706128	AT3G06280	ortholog_one2many
AUR62039939	110704617	AT1G12200	ortholog_many2many
AUR62039939	110704617	AT1G63370	ortholog_many2many
AUR62039939	110704617	AT1G65860	ortholog_many2many
AUR62039939	110704617	AT1G62560	ortholog_many2many
AUR62039939	110704617	AT1G63390	ortholog_many2many
AUR62039939	110704617	AT1G62580	ortholog_many2many
AUR62039939	110704617	AT1G62570	ortholog_many2many
AUR62039939	110704617	AT1G62540	ortholog_many2many
AUR62039939	110704617	AT1G12140	ortholog_many2many
AUR62039939	110704617	AT1G63340	ortholog_many2many
AUR62039939	110704617	AT1G12130	ortholog_many2many
AUR62039939	110704617	AT1G62620	ortholog_many2many
AUR62039939	110704617	AT1G62600	ortholog_many2many
AUR62039939	110704617	AT1G12160	ortholog_many2many
AUR62003898	110682324	AT5G67140	ortholog_one2many
AUR62018810	110730271	AT4G17640	ortholog_one2many
AUR62018810	110730271	AT5G47080	ortholog_one2many
AUR62019559	110737774	AT5G60340	ortholog_one2many
AUR62006630	110701065	AT2G43460	ortholog_many2many
AUR62006630	110701065	AT3G59540	ortholog_many2many
AUR62033708	110713437	AT1G03290	ortholog_many2many
AUR62033708	110713437	AT4G02880	ortholog_many2many
AUR62031755	110731796	AT5G22770	ortholog_many2many
AUR62031755	110731796	AT5G22780	ortholog_many2many
AUR62031755	110699630	AT5G22770	ortholog_many2many
AUR62031755	110699630	AT5G22780	ortholog_many2many
AUR62016643	110704989	AT3G42150	ortholog_many2many
AUR62016643	110704989	AT1G21930	ortholog_many2many
AUR62019424	110737649	AT1G53050	ortholog_one2one
AUR62011500	110698628	AT2G39210	ortholog_one2many
AUR62017208	110702430	AT4G11570	ortholog_one2one
AUR62019156	110709867	AT1G75640	ortholog_one2many
AUR62038536	110739138	AT1G22882	ortholog_many2many
AUR62038536	110739138	AT1G71360	ortholog_many2many
AUR62017294	110702504	AT4G23030	ortholog_one2one
AUR62035234	110691220	AT2G01170	ortholog_one2many
AUR62037621	110722380	AT1G53720	ortholog_one2many
AUR62034560	110723317	AT1G75530	ortholog_many2many
AUR62034560	110723317	AT3G54350	ortholog_many2many
AUR62031989	110707448	AT2G41350	ortholog_one2many
AUR62044656	110721258	AT1G35550	ortholog_many2many
AUR62044656	110721258	AT1G07920	ortholog_many2many
AUR62044656	110721258	AT1G07940	ortholog_many2many
AUR62044656	110721258	AT5G60390	ortholog_many2many
AUR62044656	110721258	AT1G07930	ortholog_many2many
AUR62044656	110710250	AT1G35550	ortholog_many2many
AUR62044656	110710250	AT1G07920	ortholog_many2many
AUR62044656	110710250	AT1G07940	ortholog_many2many
AUR62044656	110710250	AT5G60390	ortholog_many2many
AUR62044656	110710250	AT1G07930	ortholog_many2many
AUR62044656	110683726	AT1G35550	ortholog_many2many
AUR62044656	110683726	AT1G07920	ortholog_many2many
AUR62044656	110683726	AT1G07940	ortholog_many2many
AUR62044656	110683726	AT5G60390	ortholog_many2many
AUR62044656	110683726	AT1G07930	ortholog_many2many
AUR62044656	110683730	AT1G35550	ortholog_many2many
AUR62044656	110683730	AT1G07920	ortholog_many2many
AUR62044656	110683730	AT1G07940	ortholog_many2many
AUR62044656	110683730	AT5G60390	ortholog_many2many
AUR62044656	110683730	AT1G07930	ortholog_many2many
AUR62029480	110694714	AT5G66180	ortholog_one2many
AUR62005706	110711820	AT5G13280	ortholog_one2one
AUR62005706	110690468	AT5G13280	ortholog_one2one
AUR62003880	110682304	AT4G36990	ortholog_one2many
AUR62019849	110722698	AT4G10960	ortholog_one2many
AUR62019849	110722698	AT4G23920	ortholog_one2many
AUR62019849	110722698	AT1G64440	ortholog_one2many
AUR62017248	110702466	AT1G12800	ortholog_one2one
AUR62035499	110700158	AT4G03550	ortholog_one2many
AUR62005636	110711118	AT1G27310	ortholog_one2one
AUR62005636	110690538	AT1G27310	ortholog_one2one
AUR62023227	110720276	AT5G17480	ortholog_one2many
AUR62023227	110720276	AT3G03430	ortholog_one2many
AUR62017156	110707060	AT4G26540	ortholog_one2many
AUR62017156	110707060	AT5G56040	ortholog_one2many
AUR62002384	110718178	AT2G04280	ortholog_many2many
AUR62002384	110718178	AT4G12700	ortholog_many2many
AUR62031405	110693851	AT5G23980	ortholog_many2many
AUR62031405	110693851	AT5G23990	ortholog_many2many
AUR62006250	110730003	AT5G38950	ortholog_one2many
AUR62024993	110712019	AT5G60540	ortholog_one2many
AUR62002293	110717546	AT3G59040	ortholog_one2many
AUR62017201	110702423	AT4G11440	ortholog_one2one
AUR62004081	110682517	AT1G19600	ortholog_one2one
AUR62008684	110727919	AT4G02350	ortholog_one2many
AUR62009731	110684221	AT1G06890	ortholog_many2many
AUR62009731	110684221	AT2G30460	ortholog_many2many
AUR62013032	110739222	AT4G38580	ortholog_one2many
AUR62013032	110739222	AT4G35060	ortholog_one2many
AUR62019677	110737887	AT1G53670	ortholog_one2many
AUR62020835	110714738	AT1G04910	ortholog_one2many
AUR62031721	110727136	AT5G51795	ortholog_many2many
AUR62031721	110727136	AT1G55460	ortholog_many2many
AUR62037323	110715644	AT1G68300	ortholog_one2many
AUR62003390	110724999	AT5G41080	ortholog_many2many
AUR62003390	110724999	AT3G02040	ortholog_many2many
AUR62020342	110720885	AT5G55220	ortholog_one2one
AUR62004114	110682555	AT4G36390	ortholog_one2many
AUR62013782	110721570	AT2G44670	ortholog_one2many
AUR62043933	110728349	AT5G11780	ortholog_one2many
AUR62043933	110715513	AT5G11780	ortholog_one2many
AUR62040864	110739380	AT1G16520	ortholog_one2many
AUR62040864	110739380	AT1G56080	ortholog_one2many
AUR62029266	110693158	AT3G20660	ortholog_one2many
AUR62018759	110730224	AT2G35330	ortholog_many2many
AUR62018759	110730224	AT1G32530	ortholog_many2many
AUR62033406	110729084	AT4G13370	ortholog_one2one
AUR62033406	110707839	AT4G13370	ortholog_one2one
AUR62021834	110731229	AT3G60240	ortholog_one2many
AUR62021834	110687468	AT3G60240	ortholog_one2many
AUR62029184	110730897	AT5G22940	ortholog_one2many
AUR62029184	110730897	AT2G28110	ortholog_one2many
AUR62009106	110705398	AT4G33110	ortholog_many2many
AUR62009106	110705398	AT4G33120	ortholog_many2many
AUR62016694	110705042	AT5G39390	ortholog_one2many
AUR62014164	110694399	AT2G01620	ortholog_one2many
AUR62040836	110712831	AT3G10180	ortholog_one2many
AUR62040836	110710548	AT3G10180	ortholog_one2many
AUR62038806	110724425	AT5G43020	ortholog_one2many
AUR62006188	110729500	AT3G52720	ortholog_one2one
AUR62015288	110704804	AT3G11960	ortholog_one2many
AUR62027941	110721258	AT1G35550	ortholog_many2many
AUR62027941	110721258	AT1G07920	ortholog_many2many
AUR62027941	110721258	AT1G07940	ortholog_many2many
AUR62027941	110721258	AT5G60390	ortholog_many2many
AUR62027941	110721258	AT1G07930	ortholog_many2many
AUR62027941	110710250	AT1G35550	ortholog_many2many
AUR62027941	110710250	AT1G07920	ortholog_many2many
AUR62027941	110710250	AT1G07940	ortholog_many2many
AUR62027941	110710250	AT5G60390	ortholog_many2many
AUR62027941	110710250	AT1G07930	ortholog_many2many
AUR62027941	110683726	AT1G35550	ortholog_many2many
AUR62027941	110683726	AT1G07920	ortholog_many2many
AUR62027941	110683726	AT1G07940	ortholog_many2many
AUR62027941	110683726	AT5G60390	ortholog_many2many
AUR62027941	110683726	AT1G07930	ortholog_many2many
AUR62027941	110683730	AT1G35550	ortholog_many2many
AUR62027941	110683730	AT1G07920	ortholog_many2many
AUR62027941	110683730	AT1G07940	ortholog_many2many
AUR62027941	110683730	AT5G60390	ortholog_many2many
AUR62027941	110683730	AT1G07930	ortholog_many2many
AUR62016457	110703355	AT1G79900	ortholog_one2many
AUR62000524	110736624	AT2G28605	ortholog_one2many
AUR62008531	110700703	AT5G61040	ortholog_many2many
AUR62008531	110700703	AT5G08010	ortholog_many2many
AUR62011533	110703088	AT4G13770	ortholog_one2many
AUR62001760	110688392	AT2G29070	ortholog_one2many
AUR62036027	110700197	AT3G63030	ortholog_many2many
AUR62036027	110700197	AT4G22745	ortholog_many2many
AUR62001324	110687942	AT1G16790	ortholog_one2many
